time (YYYY-MM-DD-HH); significant wave height (m); zero-up-crossing period (s)
2017-03-14-15; 2.2464; 5.9962
2017-03-14-16; 2.1267; 5.7123
2017-03-14-17; 2.1305; 5.8728
2017-03-14-18; 1.8510; 5.6593
2017-03-14-19; 1.9887; 5.9386
2017-03-14-20; 1.8440; 5.7698
2017-03-14-21; 1.7511; 5.7160
2017-03-14-22; 1.9491; 5.8124
2017-03-14-23; 1.7692; 5.7074
2017-03-15-00; 1.8620; 5.8366
2017-03-15-01; 1.7327; 5.5480
2017-03-15-02; 1.5887; 5.5044
2017-03-15-03; 1.7342; 5.5485
2017-03-15-04; 1.3893; 5.2156
2017-03-15-05; 1.5062; 5.2562
2017-03-15-06; 1.4701; 5.2765
2017-03-15-07; 1.3384; 5.1143
2017-03-15-08; 1.1574; 4.9597
2017-03-15-09; 1.1367; 4.9017
2017-03-15-10; 1.0121; 4.5731
2017-03-15-11; 1.0442; 4.4293
2017-03-15-12; 1.0306; 4.3054
2017-03-15-13; 1.0055; 4.3169
2017-03-15-14; 0.9570; 4.2907
2017-03-15-15; 1.0184; 4.4187
2017-03-15-16; 1.0237; 4.4188
2017-03-15-17; 1.0323; 4.4733
2017-03-15-18; 0.9878; 4.4093
2017-03-15-19; 1.0085; 4.4695
2017-03-15-20; 1.0331; 4.4847
2017-03-15-21; 1.0925; 4.6674
2017-03-15-22; 1.1395; 4.7990
2017-03-15-23; 1.2183; 4.9492
2017-03-16-00; 1.2471; 4.9927
2017-03-16-01; 1.1374; 4.9865
2017-03-16-02; 1.1732; 5.1350
2017-03-16-03; 1.2874; 5.3334
2017-03-16-04; 1.4127; 5.4325
2017-03-16-05; 1.3572; 5.3775
2017-03-16-06; 1.5356; 5.9195
2017-03-16-07; 1.3747; 5.4380
2017-03-16-08; 1.4740; 5.6163
2017-03-16-09; 1.4089; 5.4554
2017-03-16-10; 1.4597; 5.5563
2017-03-16-11; 1.2889; 5.2910
2017-03-16-12; 1.1669; 5.0772
2017-03-16-13; 1.2414; 5.3151
2017-03-16-14; 1.1475; 5.0993
2017-03-16-15; 1.1174; 4.9906
2017-03-16-16; 1.0665; 4.9023
2017-03-16-17; 0.9822; 4.7250
2017-03-16-18; 0.9049; 4.6243
2017-03-16-19; 0.8582; 4.5579
2017-03-16-20; 0.9285; 4.5433
2017-03-16-21; 0.8827; 4.4237
2017-03-16-22; 0.8332; 4.2468
2017-03-16-23; 0.8558; 4.4842
2017-03-17-00; 0.8473; 4.4389
2017-03-17-01; 0.8090; 4.3202
2017-03-17-02; 0.8329; 4.3482
2017-03-17-03; 0.8023; 4.2549
2017-03-17-04; 0.8745; 4.3982
2017-03-17-05; 0.7883; 4.2090
2017-03-17-06; 0.9012; 4.4161
2017-03-17-07; 0.9256; 4.3408
2017-03-17-08; 0.8516; 4.2805
2017-03-17-09; 0.8556; 4.2218
2017-03-17-10; 0.8720; 4.2730
2017-03-17-11; 0.9284; 4.4689
2017-03-17-12; 0.8562; 4.2677
2017-03-17-13; 0.9063; 4.3940
2017-03-17-14; 0.8542; 4.2598
2017-03-17-15; 0.8873; 4.1937
2017-03-17-16; 0.8812; 4.0797
2017-03-17-17; 0.9530; 4.2333
2017-03-17-18; 0.9735; 4.2165
2017-03-17-19; 0.9855; 4.2152
2017-03-17-20; 0.8870; 4.0825
2017-03-17-21; 0.8945; 4.2447
2017-03-17-22; 0.9674; 4.3782
2017-03-17-23; 1.0001; 4.4095
2017-03-18-00; 1.0152; 4.3439
2017-03-18-01; 1.0289; 4.3664
2017-03-18-02; 1.0031; 4.5247
2017-03-18-03; 1.0243; 4.6750
2017-03-18-04; 0.9292; 4.5602
2017-03-18-05; 1.0607; 4.8640
2017-03-18-06; 1.0111; 4.7533
2017-03-18-07; 0.9028; 4.7020
2017-03-18-08; 0.9443; 4.7955
2017-03-18-09; 0.9543; 4.7979
2017-03-18-10; 0.8755; 4.7290
2017-03-18-11; 0.8515; 4.6607
2017-03-18-12; 0.8599; 4.7779
2017-03-18-13; 0.8014; 4.6572
2017-03-18-14; 0.7615; 4.8119
2017-03-18-15; 0.7602; 4.7744
2017-03-18-16; 0.7218; 4.8211
2017-03-18-17; 0.7111; 4.6872
2017-03-18-18; 0.7250; 4.8146
2017-03-18-19; 0.6733; 4.5982
2017-03-18-20; 0.6605; 4.6407
2017-03-18-21; 0.6841; 4.3911
2017-03-18-22; 0.7627; 4.6590
2017-03-18-23; 0.7048; 4.6553
2017-03-19-00; 0.7528; 4.8171
2017-03-19-01; 0.7841; 5.0510
2017-03-19-02; 0.8441; 5.2382
2017-03-19-03; 0.7541; 5.1348
2017-03-19-04; 0.8297; 5.2395
2017-03-19-05; 0.7689; 5.2031
2017-03-19-06; 0.7356; 5.2700
2017-03-19-07; 0.7883; 5.4307
2017-03-19-08; 0.7755; 5.5355
2017-03-19-09; 0.7563; 5.3590
2017-03-19-10; 0.6844; 5.3119
2017-03-19-11; 0.6448; 5.2920
2017-03-19-12; 0.6410; 5.2866
2017-03-19-13; 0.5680; 4.9371
2017-03-19-14; 0.5833; 4.8359
2017-03-19-15; 0.5799; 4.8355
2017-03-19-16; 0.6128; 4.7730
2017-03-19-17; 0.5994; 4.6691
2017-03-19-18; 0.6044; 4.3797
2017-03-19-19; 0.5589; 4.1493
2017-03-19-20; 0.6112; 4.2950
2017-03-19-21; 0.5783; 4.3266
2017-03-19-22; 0.5900; 4.2695
2017-03-19-23; 0.5830; 4.1048
2017-03-20-00; 0.5971; 4.1441
2017-03-20-01; 0.5984; 3.9898
2017-03-20-02; 0.6675; 4.1427
2017-03-20-03; 0.7023; 4.0465
2017-03-20-04; 0.7487; 4.1425
2017-03-20-05; 0.7337; 4.1603
2017-03-20-06; 0.6585; 4.2409
2017-03-20-07; 0.6321; 4.3857
2017-03-20-08; 0.6203; 4.3134
2017-03-20-09; 0.5775; 4.5473
2017-03-20-10; 0.5396; 4.4855
2017-03-20-11; 0.4738; 4.5535
2017-03-20-12; 0.4596; 4.5643
2017-03-20-13; 0.4427; 4.2675
2017-03-20-14; 0.4423; 4.3820
2017-03-20-15; 0.4237; 4.3996
2017-03-20-16; 0.4061; 4.2224
2017-03-20-17; 0.3735; 4.1515
2017-03-20-18; 0.3846; 4.5090
2017-03-20-19; 0.3777; 4.2265
2017-03-20-20; 0.4064; 4.3914
2017-03-20-21; 0.4083; 4.1687
2017-03-20-22; 0.3903; 4.0804
2017-03-20-23; 0.3809; 4.1103
2017-03-21-00; 0.3799; 4.1320
2017-03-21-01; 0.4083; 3.9750
2017-03-21-02; 0.3903; 3.9689
2017-03-21-03; 0.3903; 3.9245
2017-03-21-04; 0.3872; 3.9151
2017-03-21-05; 0.4122; 4.0276
2017-03-21-06; 0.3648; 4.0499
2017-03-21-07; 0.4103; 4.2228
2017-03-21-08; 0.3735; 4.1048
2017-03-21-09; 0.3923; 4.3442
2017-03-21-10; 0.3799; 4.3133
2017-03-21-11; 0.3861; 4.2002
2017-03-21-12; 0.3713; 4.3026
2017-03-21-13; 0.3692; 4.3442
2017-03-21-14; 0.3777; 4.2889
2017-03-21-15; 0.3609; 4.5325
2017-03-21-16; 0.3799; 4.3856
2017-03-21-17; 0.3756; 4.4981
2017-03-21-18; 0.3444; 4.3892
2017-03-21-19; 0.3332; 4.4517
2017-03-21-20; 0.3604; 4.4729
2017-03-21-21; 0.3587; 4.5593
2017-03-21-22; 0.3332; 4.5371
2017-03-21-23; 0.3380; 4.5251
2017-03-22-00; 0.3101; 4.4263
2017-03-22-01; 0.3098; 4.3240
2017-03-22-02; 0.3172; 4.2971
2017-03-22-03; 0.3150; 4.1973
2017-03-22-04; 0.3203; 4.3228
2017-03-22-05; 0.3368; 4.2119
2017-03-22-06; 0.3386; 4.6336
2017-03-22-07; 0.3293; 4.5759
2017-03-22-08; 0.3670; 4.7188
2017-03-22-09; 0.3740; 5.0194
2017-03-22-10; 0.3629; 5.3003
2017-03-22-11; 0.4051; 5.1178
2017-03-22-12; 0.4034; 4.7138
2017-03-22-13; 0.4298; 4.7999
2017-03-22-14; 0.3885; 4.6241
2017-03-22-15; 0.3877; 4.9574
2017-03-22-16; 0.3996; 4.7758
2017-03-22-17; 0.3956; 4.8512
2017-03-22-18; 0.3854; 4.6905
2017-03-22-19; 0.4019; 4.9592
2017-03-22-20; 0.3856; 4.9294
2017-03-22-21; 0.3642; 4.4943
2017-03-22-22; 0.3969; 3.9118
2017-03-22-23; 0.3659; 3.8700
2017-03-23-00; 0.3721; 3.6153
2017-03-23-01; 0.4004; 3.5437
2017-03-23-02; 0.4056; 3.6406
2017-03-23-03; 0.4093; 3.7105
2017-03-23-04; 0.3827; 3.7962
2017-03-23-05; 0.3961; 3.7761
2017-03-23-06; 0.3933; 3.8676
2017-03-23-07; 0.4016; 3.7771
2017-03-23-08; 0.3961; 3.7733
2017-03-23-09; 0.3689; 4.0404
2017-03-23-10; 0.4024; 4.1037
2017-03-23-11; 0.3931; 4.0769
2017-03-23-12; 0.3861; 4.0657
2017-03-23-13; 0.3645; 4.0871
2017-03-23-14; 0.3418; 4.1561
2017-03-23-15; 0.3511; 4.1685
2017-03-23-16; 0.3444; 4.3395
2017-03-23-17; 0.3470; 3.6361
2017-03-23-18; 0.3700; 3.6739
2017-03-23-19; 0.3848; 3.5552
2017-03-23-20; 0.4069; 3.5224
2017-03-23-21; 0.4156; 3.4156
2017-03-23-22; 0.4336; 3.4368
2017-03-23-23; 0.4159; 3.4008
2017-03-24-00; 0.4359; 3.4556
2017-03-24-01; 0.4490; 3.3814
2017-03-24-02; 0.4786; 3.2890
2017-03-24-03; 0.5302; 3.3336
2017-03-24-04; 0.6313; 3.4858
2017-03-24-05; 0.7224; 3.5513
2017-03-24-06; 0.7301; 3.6309
2017-03-24-07; 0.6868; 3.6426
2017-03-24-08; 0.7536; 3.6939
2017-03-24-09; 0.8618; 3.8015
2017-03-24-10; 0.9568; 3.9618
2017-03-24-11; 1.1200; 4.0917
2017-03-24-12; 1.1094; 4.1665
2017-03-24-13; 1.2250; 4.2362
2017-03-24-14; 1.3879; 4.4751
2017-03-24-15; 1.3209; 4.3673
2017-03-24-16; 1.3325; 4.4066
2017-03-24-17; 1.3833; 4.5079
2017-03-24-18; 1.4567; 4.6275
2017-03-24-19; 1.4754; 4.6037
2017-03-24-20; 1.4040; 4.6781
2017-03-24-21; 1.3844; 4.5759
2017-03-24-22; 1.3631; 4.5430
2017-03-24-23; 1.3767; 4.7592
2017-03-25-00; 1.4834; 5.0130
2017-03-25-01; 1.5993; 5.1915
2017-03-25-02; 1.9721; 5.6419
2017-03-25-03; 2.1645; 5.9365
2017-03-25-04; 2.0901; 6.0457
2017-03-25-05; 2.2707; 6.2630
2017-03-25-06; 2.0539; 5.9026
2017-03-25-07; 2.0850; 5.7330
2017-03-25-08; 2.1626; 5.8021
2017-03-25-09; 2.0654; 5.6107
2017-03-25-10; 1.9451; 5.4325
2017-03-25-11; 1.8797; 5.3469
2017-03-25-12; 1.9856; 5.4546
2017-03-25-13; 2.0215; 5.5956
2017-03-25-14; 1.8866; 5.4098
2017-03-25-15; 1.8492; 5.4727
2017-03-25-16; 1.9499; 5.6432
2017-03-25-17; 1.6907; 5.4238
2017-03-25-18; 1.6977; 5.5418
2017-03-25-19; 1.7627; 5.6445
2017-03-25-20; 1.6556; 5.4627
2017-03-25-21; 1.5382; 5.6088
2017-03-25-22; 1.4289; 5.3619
2017-03-25-23; 1.4382; 5.3351
2017-03-26-00; 1.3793; 5.4306
2017-03-26-01; 1.2877; 5.3915
2017-03-26-02; 1.3374; 5.4704
2017-03-26-03; 1.3407; 5.4899
2017-03-26-04; 1.4809; 5.9143
2017-03-26-05; 1.4414; 6.0187
2017-03-26-06; 1.3083; 5.9031
2017-03-26-07; 1.4426; 6.1103
2017-03-26-08; 1.2927; 5.9445
2017-03-26-09; 1.3979; 6.0140
2017-03-26-10; 1.3342; 5.9540
2017-03-26-11; 1.2760; 5.8787
2017-03-26-12; 1.2506; 5.7451
2017-03-26-13; 1.2243; 5.6984
2017-03-26-14; 1.2751; 5.6333
2017-03-26-15; 1.1967; 5.4558
2017-03-26-16; 1.2321; 5.6298
2017-03-26-17; 1.1792; 5.2981
2017-03-26-18; 1.2624; 5.4910
2017-03-26-19; 1.2102; 5.4609
2017-03-26-20; 1.0848; 5.2211
2017-03-26-21; 1.1432; 5.4656
2017-03-26-22; 1.1059; 5.2127
2017-03-26-23; 1.0257; 5.0931
2017-03-27-00; 1.0539; 5.2690
2017-03-27-01; 0.9627; 5.0718
2017-03-27-02; 0.9929; 4.9666
2017-03-27-03; 0.9782; 4.6039
2017-03-27-04; 1.0292; 4.8427
2017-03-27-05; 1.1242; 4.7603
2017-03-27-06; 0.9917; 4.5433
2017-03-27-07; 1.1722; 4.8341
2017-03-27-08; 1.0864; 4.5101
2017-03-27-09; 1.1640; 4.5257
2017-03-27-10; 1.1115; 4.5154
2017-03-27-11; 1.1637; 4.5136
2017-03-27-12; 1.2134; 4.6254
2017-03-27-13; 1.1817; 4.5459
2017-03-27-14; 1.1383; 4.4487
2017-03-27-15; 1.1945; 4.6447
2017-03-27-16; 1.1652; 4.4350
2017-03-27-17; 1.2295; 4.4740
2017-03-27-18; 1.1604; 4.4902
2017-03-27-19; 1.1201; 4.2594
2017-03-27-20; 1.0391; 4.2812
2017-03-27-21; 1.1443; 4.2889
2017-03-27-22; 1.1234; 4.2386
2017-03-27-23; 1.0917; 4.2283
2017-03-28-00; 1.0723; 4.2806
2017-03-28-01; 1.1065; 4.2984
2017-03-28-02; 1.0767; 4.2978
2017-03-28-03; 1.1131; 4.3304
2017-03-28-04; 1.0721; 4.3317
2017-03-28-05; 1.1209; 4.2540
2017-03-28-06; 1.1739; 4.2352
2017-03-28-07; 1.0934; 4.2272
2017-03-28-08; 1.0077; 4.2751
2017-03-28-09; 1.0443; 4.2788
2017-03-28-10; 0.9905; 4.2086
2017-03-28-11; 1.0018; 4.1760
2017-03-28-12; 0.9748; 4.2265
2017-03-28-13; 1.0859; 4.3100
2017-03-28-14; 1.0656; 4.3173
2017-03-28-15; 1.0898; 4.3747
2017-03-28-18; 1.1704; 4.3683
2017-03-28-19; 1.0787; 4.3663
2017-03-28-20; 1.0690; 4.3719
2017-03-28-21; 1.0326; 4.3163
2017-03-28-22; 0.9765; 4.3722
2017-03-28-23; 0.9155; 4.2569
2017-03-29-00; 0.9728; 4.3048
2017-03-29-01; 0.9788; 4.2922
2017-03-29-02; 0.9696; 4.1036
2017-03-29-03; 1.0778; 4.2713
2017-03-29-04; 1.1403; 4.2449
2017-03-29-05; 1.2224; 4.2257
2017-03-29-06; 1.2428; 4.2861
2017-03-29-07; 1.3425; 4.4338
2017-03-29-08; 1.4270; 4.4030
2017-03-29-09; 1.4194; 4.4595
2017-03-29-10; 1.5185; 4.6093
2017-03-29-12; 1.6298; 4.7879
2017-03-29-13; 1.7320; 4.8816
2017-03-29-14; 2.0153; 5.1293
2017-03-29-15; 1.7983; 4.8801
2017-03-29-16; 1.9642; 5.0478
2017-03-29-17; 1.9646; 5.0874
2017-03-29-18; 1.9821; 5.1355
2017-03-29-19; 1.7681; 5.1498
2017-03-29-20; 1.9010; 5.2433
2017-03-29-21; 1.6801; 5.1492
2017-03-29-22; 1.5461; 4.8671
2017-03-29-23; 1.6038; 5.0698
2017-03-30-00; 1.5242; 5.0790
2017-03-30-01; 1.3993; 5.0509
2017-03-30-02; 1.4874; 4.9714
2017-03-30-03; 1.2864; 4.6745
2017-03-30-04; 1.2493; 4.4685
2017-03-30-05; 1.2039; 4.3883
2017-03-30-06; 1.3636; 4.5219
2017-03-30-07; 1.5968; 4.6211
2017-03-30-08; 1.7027; 4.7168
2017-03-30-09; 1.9690; 4.9664
2017-03-30-10; 2.2307; 5.1503
2017-03-30-11; 2.0758; 5.2042
2017-03-30-12; 2.0963; 5.0976
2017-03-30-13; 2.1045; 5.2807
2017-03-30-14; 1.8508; 5.1934
2017-03-30-15; 1.9948; 5.2789
2017-03-30-16; 1.9855; 5.3492
2017-03-30-17; 1.8658; 5.3824
2017-03-30-18; 1.8977; 5.3850
2017-03-30-19; 2.1333; 5.9050
2017-03-30-20; 1.9687; 5.8891
2017-03-30-21; 1.8336; 5.5595
2017-03-30-22; 1.8955; 5.6616
2017-03-30-23; 1.7687; 5.5446
2017-03-31-00; 1.5580; 5.5228
2017-03-31-01; 1.4101; 5.1530
2017-03-31-02; 1.6598; 4.7319
2017-03-31-03; 1.8165; 4.8632
2017-03-31-04; 1.5501; 5.0424
2017-03-31-05; 1.5168; 5.1874
2017-03-31-06; 1.4815; 5.3558
2017-03-31-07; 1.4302; 5.4658
2017-03-31-08; 1.3748; 5.4486
2017-03-31-09; 1.3043; 5.5577
2017-03-31-10; 1.3318; 5.5029
2017-03-31-11; 1.2025; 5.6562
2017-03-31-12; 1.1197; 5.5679
2017-03-31-13; 1.0933; 5.3850
2017-03-31-14; 1.1908; 5.3241
2017-03-31-15; 1.0348; 4.9626
2017-03-31-16; 1.0018; 4.8997
2017-03-31-17; 1.1127; 5.0735
2017-03-31-18; 1.0415; 4.9871
2017-03-31-19; 1.0373; 5.2726
2017-03-31-20; 1.1577; 5.1906
2017-03-31-21; 1.1736; 5.1780
2017-03-31-22; 1.2519; 5.2540
2017-03-31-23; 1.2202; 5.1841
2017-04-26-10; 1.2050; 4.1666
2017-04-26-11; 1.2420; 4.2418
2017-04-26-12; 1.1995; 4.1753
2017-04-26-13; 1.2074; 4.2559
2017-04-26-14; 1.1527; 4.2012
2017-04-26-15; 1.2450; 4.1547
2017-04-26-16; 1.1279; 4.0058
2017-04-26-17; 1.2729; 4.3140
2017-04-26-18; 1.3301; 4.3255
2017-04-26-19; 1.3838; 4.4444
2017-04-26-20; 1.5445; 4.6290
2017-04-26-21; 1.3838; 4.5832
2017-04-26-22; 1.5262; 4.7153
2017-04-26-23; 1.4405; 4.7452
2017-04-27-00; 1.4348; 4.6701
2017-04-27-01; 1.4414; 4.6221
2017-04-27-02; 1.4555; 4.6963
2017-04-27-03; 1.4215; 4.6186
2017-04-27-04; 1.4562; 4.6111
2017-04-27-05; 1.3799; 4.6146
2017-04-27-06; 1.2440; 4.4991
2017-04-27-07; 1.4460; 4.5502
2017-04-27-08; 1.5113; 4.7143
2017-04-27-09; 1.5513; 4.7012
2017-04-27-10; 1.4605; 4.6616
2017-04-27-11; 1.5742; 4.8676
2017-04-27-12; 1.4921; 4.8735
2017-04-27-13; 1.4886; 4.9556
2017-04-27-14; 1.5534; 5.2739
2017-04-27-15; 1.7545; 5.5138
2017-04-27-16; 1.7844; 5.6137
2017-04-27-17; 1.6625; 5.6202
2017-04-27-18; 1.5701; 5.5902
2017-04-27-19; 1.5692; 5.4091
2017-04-27-20; 1.3821; 5.2473
2017-04-27-21; 1.4028; 5.0245
2017-04-27-22; 1.4141; 4.9874
2017-04-27-23; 1.3413; 4.8396
2017-04-28-00; 1.3278; 4.5450
2017-04-28-01; 1.3883; 4.8129
2017-04-28-02; 1.3269; 4.4564
2017-04-28-03; 1.3854; 4.3570
2017-04-28-04; 1.2434; 4.2505
2017-04-28-05; 1.2870; 4.2520
2017-04-28-06; 1.2284; 4.3219
2017-04-28-07; 1.3098; 4.3600
2017-04-28-08; 1.3274; 4.2052
2017-04-28-09; 1.3428; 4.2467
2017-04-28-10; 1.5182; 4.3787
2017-04-28-11; 1.5081; 4.5901
2017-04-28-12; 1.5450; 4.4796
2017-04-28-13; 1.7180; 4.7171
2017-04-28-14; 1.6807; 4.7861
2017-04-28-15; 1.6738; 4.6935
2017-04-28-16; 1.6224; 4.8726
2017-04-28-17; 1.5563; 4.7898
2017-04-28-18; 1.5607; 4.8932
2017-04-28-19; 1.6454; 4.8735
2017-04-28-20; 1.6214; 4.8228
2017-04-28-21; 1.7278; 4.8481
2017-04-28-22; 1.7363; 4.9549
2017-04-28-23; 1.6957; 4.8099
2017-04-29-00; 1.7410; 4.8397
2017-04-29-01; 1.7442; 4.8093
2017-04-29-02; 1.7199; 4.7975
2017-04-29-03; 1.7371; 4.6477
2017-04-29-04; 1.8469; 4.7758
2017-04-29-05; 1.8993; 4.7767
2017-04-29-06; 1.8421; 4.7692
2017-04-29-07; 1.9184; 4.8470
2017-04-29-08; 2.2139; 5.0949
2017-04-29-09; 2.1599; 5.1523
2017-04-29-10; 1.9790; 4.9507
2017-04-29-11; 2.0275; 5.0424
2017-04-29-12; 2.0240; 5.1717
2017-04-29-13; 1.9978; 4.9373
2017-04-29-14; 1.9143; 5.0816
2017-04-29-15; 1.9158; 5.1062
2017-04-29-16; 1.9666; 5.1385
2017-04-29-17; 1.8814; 5.0173
2017-04-29-18; 1.9594; 5.2510
2017-04-29-19; 1.8769; 5.1299
2017-04-29-20; 1.8821; 5.3212
2017-04-29-21; 2.0156; 5.3274
2017-04-29-22; 1.9130; 5.2612
2017-04-29-23; 1.9804; 5.4178
2017-04-30-00; 1.9279; 5.2785
2017-04-30-01; 2.0414; 5.4106
2017-04-30-02; 2.2979; 5.4495
2017-04-30-03; 2.2910; 5.4370
2017-04-30-04; 2.5799; 5.6254
2017-04-30-05; 2.5056; 5.4236
2017-04-30-06; 2.6690; 5.6045
2017-04-30-07; 2.6145; 5.7252
2017-04-30-08; 2.5928; 5.6864
2017-04-30-09; 2.5085; 5.5245
2017-04-30-10; 2.6484; 5.7310
2017-04-30-11; 2.3984; 5.3759
2017-04-30-12; 2.5622; 5.5081
2017-04-30-13; 2.3176; 5.1740
2017-04-30-14; 2.6801; 5.7038
2017-04-30-15; 2.5897; 5.5618
2017-04-30-16; 2.6461; 5.7560
2017-04-30-17; 2.6014; 6.0010
2017-04-30-18; 2.5354; 5.9139
2017-04-30-19; 2.3851; 6.0938
2017-04-30-20; 2.2079; 5.9865
2017-04-30-21; 2.1644; 5.9648
2017-04-30-22; 2.3672; 6.3236
2017-04-30-23; 2.1820; 6.2276
2017-05-01-00; 2.1338; 6.3294
2017-05-01-01; 2.0003; 6.1511
2017-05-01-02; 1.8874; 6.3005
2017-05-01-03; 2.0881; 6.3086
2017-05-01-04; 1.9269; 6.3111
2017-05-01-05; 1.8902; 5.9435
2017-05-01-06; 1.7575; 5.5998
2017-05-01-07; 2.0221; 6.0096
2017-05-01-08; 1.9268; 5.9340
2017-05-01-09; 1.8472; 5.5545
2017-05-01-10; 1.9553; 5.8166
2017-05-01-11; 2.1109; 5.8517
2017-05-01-12; 2.0328; 5.4243
2017-05-01-13; 2.2240; 5.3384
2017-05-01-14; 2.6154; 5.4955
2017-05-01-15; 2.4021; 5.4826
2017-05-01-16; 2.2137; 5.4549
2017-05-01-17; 2.1883; 5.3340
2017-05-01-18; 2.1158; 5.4531
2017-05-01-19; 2.1785; 5.7206
2017-05-01-20; 2.1256; 5.9210
2017-05-01-21; 1.9594; 5.8678
2017-05-01-22; 2.2098; 6.0335
2017-05-01-23; 1.9702; 5.9299
2017-05-02-00; 1.9639; 5.7663
2017-05-02-01; 2.0630; 6.0250
2017-05-02-02; 1.8605; 5.7979
2017-05-02-03; 1.8047; 5.6797
2017-05-02-04; 1.5247; 5.2467
2017-05-02-05; 1.5397; 5.1605
2017-05-02-06; 1.4758; 5.1249
2017-05-02-07; 1.4996; 5.2731
2017-05-02-08; 1.3967; 5.1725
2017-05-02-09; 1.2174; 4.9158
2017-05-02-10; 1.2754; 4.9896
2017-05-02-11; 1.2522; 4.9016
2017-05-02-12; 1.2121; 5.0852
2017-05-02-13; 1.0715; 4.7253
2017-05-02-14; 1.0497; 4.6905
2017-05-02-15; 1.1037; 4.7511
2017-05-02-16; 1.0399; 4.4250
2017-05-02-17; 0.9174; 4.3941
2017-05-02-18; 0.8999; 4.0510
2017-05-02-19; 0.9471; 4.1158
2017-05-02-20; 0.8776; 3.8947
2017-05-02-21; 0.8847; 3.9057
2017-05-02-22; 0.9376; 3.8870
2017-05-02-23; 0.8603; 3.7986
2017-05-03-00; 0.9075; 3.7588
2017-05-03-01; 0.9474; 3.8664
2017-05-03-02; 1.0076; 3.9481
2017-05-03-03; 1.0268; 3.9302
2017-05-03-04; 1.1418; 4.1158
2017-05-03-05; 1.0821; 4.0493
2017-05-03-06; 1.1305; 4.2180
2017-05-03-07; 1.2226; 4.2999
2017-05-03-08; 1.1688; 4.2664
2017-05-03-09; 1.1975; 4.3615
2017-05-03-10; 1.0727; 4.2326
2017-05-03-11; 1.0489; 4.4198
2017-05-03-12; 1.0322; 4.3578
2017-05-03-13; 0.9549; 4.3039
2017-05-03-14; 0.9629; 4.2541
2017-05-03-15; 1.0574; 4.2593
2017-05-03-16; 0.9672; 4.1550
2017-05-03-17; 0.9789; 4.1754
2017-05-03-18; 0.9311; 4.0693
2017-05-03-19; 0.9441; 4.0009
2017-05-03-20; 0.8938; 4.1314
2017-05-03-21; 0.9017; 4.0986
2017-05-03-22; 0.9106; 3.9508
2017-05-03-23; 0.8377; 4.0253
2017-05-04-00; 0.8370; 3.9443
2017-05-04-01; 0.8593; 3.8167
2017-05-04-02; 0.8655; 3.7869
2017-05-04-03; 0.8741; 3.8437
2017-05-04-04; 0.9382; 3.8166
2017-05-04-05; 1.0191; 3.8411
2017-05-04-06; 1.2169; 3.8978
2017-05-04-07; 1.1704; 3.9909
2017-05-04-08; 1.2886; 4.1104
2017-05-04-09; 1.3404; 4.3623
2017-05-04-10; 1.3383; 4.5981
2017-05-04-11; 1.3605; 4.7152
2017-05-04-12; 1.3578; 4.7844
2017-05-04-13; 2.0944; 4.7891
2017-05-04-14; 1.9986; 4.9407
2017-05-04-15; 2.5702; 5.8183
2017-05-04-16; 2.4115; 5.8657
2017-05-04-17; 2.4004; 5.9827
2017-05-04-18; 2.3764; 5.9833
2017-05-04-19; 1.8918; 5.4990
2017-05-04-20; 1.8633; 5.4179
2017-05-04-21; 1.7846; 5.4183
2017-05-04-22; 1.8440; 5.3661
2017-05-04-23; 1.5370; 4.8636
2017-05-05-00; 1.5252; 4.7175
2017-05-05-01; 1.6552; 4.6652
2017-05-05-02; 1.8636; 4.8138
2017-05-05-03; 2.2068; 5.2004
2017-05-05-04; 2.1638; 5.2210
2017-05-05-05; 2.2553; 5.3516
2017-05-05-06; 2.6999; 5.9597
2017-05-05-07; 2.8367; 6.0243
2017-05-05-08; 2.7244; 6.0488
2017-05-05-09; 2.4426; 5.8301
2017-05-05-10; 2.3887; 5.8887
2017-05-05-11; 2.0730; 5.8199
2017-05-05-12; 2.1882; 6.0195
2017-05-05-13; 2.0959; 6.1375
2017-05-05-14; 1.9986; 6.1307
2017-05-05-15; 1.7944; 5.7343
2017-05-05-16; 1.9636; 5.7803
2017-05-05-17; 1.9175; 5.5728
2017-05-05-18; 1.9900; 5.6945
2017-05-05-19; 2.1468; 5.7369
2017-05-05-20; 2.1879; 5.5711
2017-05-05-21; 2.2251; 5.5911
2017-05-05-22; 2.0029; 5.5500
2017-05-05-23; 2.1055; 5.5088
2017-05-06-00; 2.2314; 5.5957
2017-05-06-01; 2.2359; 5.5968
2017-05-06-02; 2.1031; 5.5971
2017-05-06-03; 2.0417; 5.5283
2017-05-06-04; 2.1129; 5.8206
2017-05-06-05; 2.0210; 5.7118
2017-05-06-06; 1.7854; 5.6458
2017-05-06-07; 1.7242; 5.5191
2017-05-06-08; 1.5951; 5.2326
2017-05-06-09; 1.5363; 5.4124
2017-05-06-10; 1.4313; 5.3178
2017-05-06-11; 1.3852; 5.1871
2017-05-06-12; 1.2860; 5.1465
2017-05-06-13; 1.2223; 5.1788
2017-05-06-14; 1.1174; 5.0883
2017-05-06-15; 0.9947; 4.8714
2017-05-06-16; 1.0037; 4.9669
2017-05-06-17; 0.9932; 4.9577
2017-05-06-18; 0.9396; 4.8764
2017-05-06-19; 0.9060; 4.9060
